credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,Credit_Category,ratio
607,Spain,Female,33,2.0,108431.87,2,0,1,109291.39,1,Bad,0.9921355195500762
547,Germany,Female,30,9.0,72392.41,1,1,0,77077.14,0,Bad,0.9392202409170864
647,Germany,Female,51,1.0,119741.77,2,0,0,54954.51,1,Bad,2.178925260183377
760,France,Female,51,2.0,100946.71,1,0,0,179614.8,1,Good,0.5620177735910404
519,Spain,Female,47,6.0,157296.02,2,0,0,147278.43,1,Bad,1.0680180390298837
713,Germany,Female,38,7.0,144606.22,1,1,1,56594.36,1,Fair,2.5551348226219006
666,France,Female,34,9.0,115897.12,1,1,1,25095.03,0,Fair,4.61832960550356
630,Spain,Male,32,4.0,82034.0,1,0,0,146326.45,0,Bad,0.5606231819332731
779,Spain,Female,26,4.0,174318.13,2,0,1,38296.21,0,Good,4.5518376361525075
611,Germany,Female,41,2.0,114206.84,1,1,0,164061.6,0,Bad,0.6961217006295196
646,Germany,Male,39,9.0,111574.41,1,1,1,30838.51,0,Bad,3.6180220769421094
484,Germany,Female,34,4.0,148249.54,1,0,1,33738.27,0,Bad,4.394106158970215
762,Spain,Female,26,7.0,123709.46,2,1,1,169654.57,0,Good,0.729184365620095
702,France,Male,37,10.0,150525.8,1,1,1,94728.49,0,Fair,1.5890235345248296
698,Germany,Female,51,2.0,111018.98,1,1,0,86410.28,0,Fair,1.2847890320457243
495,France,Male,30,10.0,129755.99,1,0,0,172749.65,0,Bad,0.7511215796963988
667,Spain,Male,38,1.0,87202.38,1,1,1,77866.91,0,Fair,1.119890079110626
688,Germany,Male,26,8.0,146133.39,1,1,1,175296.76,0,Fair,0.8336342896468822
754,Spain,Male,39,6.0,170184.99,2,1,0,89593.26,0,Good,1.8995289377794713
612,Germany,Female,62,8.0,140745.33,1,1,0,193437.89,1,Bad,0.7275995928202069
546,Spain,Male,42,7.0,139070.51,1,1,1,86945.0,0,Bad,1.5995228017712348
593,France,Male,35,9.0,114193.24,1,1,0,71154.1,0,Bad,1.6048722420774066
656,Spain,Female,40,10.0,167878.5,1,0,1,151887.16,0,Fair,1.1052843439827302
535,Germany,Female,53,5.0,141616.55,2,1,1,75888.65,0,Bad,1.8661097542254341
678,Germany,Male,36,3.0,145747.67,2,0,1,89566.74,0,Fair,1.627252147393106
850,Spain,Male,35,7.0,110349.82,1,0,0,126355.8,0,Good,0.8733261156195442
427,France,Male,29,1.0,141325.56,1,1,1,93839.3,0,Bad,1.5060380885194156
799,Spain,Female,28,3.0,142253.65,1,1,0,45042.56,0,Good,3.1582052618678866
583,Germany,Female,54,6.0,115988.86,1,1,0,57553.98,1,Bad,2.0153056313394835
839,Spain,Female,33,10.0,75592.43,1,1,0,62674.42,0,Good,1.2061129564501754
850,France,Male,31,6.0,67996.23,2,0,0,50129.87,1,Good,1.3564014827886046
682,France,Male,48,1.0,138778.15,1,0,1,168840.23,0,Fair,0.8219495436602994
785,France,Female,36,4.0,135438.4,1,0,0,190627.01,0,Good,0.710489033007442
752,Spain,Male,48,5.0,116060.08,1,1,0,156618.38,1,Good,0.74103741846902
706,France,Female,29,5.0,112564.62,1,1,0,42334.38,0,Fair,2.658941030906795
583,France,Female,27,1.0,125406.58,1,1,1,110784.42,0,Bad,1.1319875123234837
660,Germany,Female,39,5.0,135134.99,1,1,0,173683.0,1,Fair,0.7780553652343637
673,France,Female,34,8.0,42157.08,1,1,0,20598.59,1,Fair,2.0466002770092517
668,France,Male,42,3.0,150461.07,1,1,0,108139.23,0,Fair,1.3913643550078914
498,Germany,Male,25,8.0,121702.73,1,1,1,132210.49,0,Bad,0.9205224940925641
601,Germany,Female,54,1.0,131039.97,2,1,1,199661.5,0,Bad,0.656310655784916
632,Germany,Female,41,3.0,81877.38,1,1,1,33642.21,0,Bad,2.4337693629520776
694,Spain,Male,57,8.0,116326.07,1,1,1,117704.65,0,Fair,0.9882878034130343
559,France,Female,31,3.0,127070.73,1,0,1,160941.78,0,Bad,0.7895447036810453
695,Spain,Male,46,3.0,122549.64,1,1,1,56297.85,0,Fair,2.176808528212001
624,Germany,Female,48,3.0,122388.38,2,0,0,30020.09,0,Bad,4.076882514342895
593,Spain,Female,38,4.0,88736.44,2,1,0,67020.03,0,Bad,1.3240286523297589
739,Germany,Male,45,7.0,102703.62,1,0,1,147802.94,1,Good,0.694868586511202
482,France,Male,55,5.0,97318.25,1,0,1,78416.14,0,Bad,1.241048717776723
591,Spain,Male,58,5.0,128468.69,1,0,1,137254.55,0,Bad,0.9359885701421192
651,Germany,Female,41,4.0,133432.59,1,0,1,151303.48,0,Fair,0.881887118524967
749,Germany,Female,40,8.0,141782.57,2,0,0,86333.63,0,Good,1.64226350727984
583,France,Male,24,9.0,135125.28,1,0,0,89801.9,0,Bad,1.5047040207389821
715,France,Female,31,2.0,112212.14,2,1,1,181600.72,0,Fair,0.6179058100650702
769,Germany,Female,45,5.0,126674.81,1,1,0,124118.71,1,Good,1.0205939942495372
625,France,Female,51,7.0,136294.97,1,1,0,38867.46,1,Bad,3.5066600698887966
641,France,Female,36,5.0,66392.64,1,1,0,31106.67,0,Bad,2.134353821865214
716,Germany,Male,27,1.0,122552.34,2,1,0,67611.36,0,Fair,1.8125998352939505
767,France,Male,43,1.0,76408.85,2,1,0,77837.63,0,Good,0.9816440968205224
796,France,Female,45,2.0,109730.22,1,1,1,123882.73,0,Good,0.8857588140009508
445,Spain,Male,62,1.0,64119.38,1,1,1,76569.64,1,Bad,0.8373995228396006
543,Germany,Female,57,1.0,106138.33,2,1,1,120657.32,1,Bad,0.8796675576749093
742,Germany,Male,33,0.0,181656.51,1,1,1,107667.91,0,Good,1.6871926835024476
594,Spain,Female,49,2.0,126615.94,2,0,1,123214.74,0,Bad,1.0276038402548267
659,Germany,Male,36,2.0,76190.48,2,1,1,149066.14,0,Fair,0.5111186215729473
626,Germany,Male,35,4.0,88109.81,1,1,1,32825.5,0,Bad,2.6841879026975977
686,France,Female,34,3.0,123971.51,2,1,0,147794.63,0,Fair,0.8388092990929372
540,France,Male,48,0.0,148116.48,1,0,0,116973.48,0,Bad,1.2662398348753925
634,Germany,Male,35,6.0,116269.01,1,1,0,129964.94,0,Bad,0.8946182716661893
632,Spain,Male,38,1.0,120599.21,1,1,0,92816.86,0,Bad,1.2993243899869054
501,France,Female,41,3.0,144260.5,1,1,0,172114.67,0,Bad,0.8381650442696139
554,Germany,Female,37,4.0,58629.97,1,0,0,182038.6,0,Bad,0.32207438422400525
459,Spain,Female,42,6.0,129634.25,2,1,1,177683.02,1,Bad,0.7295815323264992
776,France,Female,38,2.0,169824.46,1,1,0,169291.7,0,Good,1.0031469942117657
694,France,Male,36,3.0,97530.25,1,1,1,117140.41,0,Fair,0.8325926979425802
787,France,Female,42,10.0,145988.65,2,1,1,79510.37,0,Good,1.8360957193382448
673,France,Female,40,5.0,137494.28,1,1,0,81753.92,0,Fair,1.6818065727001226
657,Spain,Male,31,3.0,125167.02,1,0,0,98820.39,0,Fair,1.2666112732402697
738,Germany,Male,43,9.0,121152.05,2,1,0,64166.7,1,Good,1.8880829152816025
545,Germany,Female,60,7.0,128981.07,1,0,1,176924.21,1,Bad,0.7290187702406585
525,France,Male,36,2.0,114628.4,1,0,1,168290.06,0,Bad,0.6811358912106871
692,France,Female,28,8.0,95059.02,2,1,0,44420.18,0,Fair,2.1399962809695956
618,France,Female,24,7.0,128736.39,1,0,1,37147.61,0,Bad,3.4655362754158343
546,France,Male,24,8.0,156325.38,1,1,1,125381.02,0,Bad,1.2468025862287608
635,France,Male,29,7.0,105405.97,1,1,1,149853.89,0,Bad,0.7033916169943936
611,France,Female,49,2.0,88915.37,3,0,0,161435.02,1,Bad,0.550781174989169
844,France,Male,18,2.0,160980.03,1,0,0,145936.28,0,Good,1.1030843735361762
450,Spain,Female,46,5.0,177619.71,1,1,0,54227.06,0,Bad,3.2754810974447075
727,Spain,Male,38,2.0,62276.99,1,1,1,59280.79,0,Good,1.0505425113261817
460,Germany,Male,46,4.0,127559.97,2,1,1,126952.5,0,Bad,1.0047850180185502
758,Germany,Female,47,9.0,95523.16,1,1,0,73294.48,0,Good,1.3032790463893054
803,France,Male,31,9.0,157120.86,2,1,0,141300.53,0,Good,1.1119622835101892
664,Germany,Female,36,2.0,127160.78,2,1,0,78140.75,0,Fair,1.6273299142892792
633,France,Female,37,9.0,156091.97,1,1,0,72008.61,0,Bad,2.167684808802725
664,France,Male,58,5.0,98668.18,1,1,1,60887.58,0,Fair,1.6204976450041206
600,France,Female,43,5.0,134022.06,1,1,0,194764.83,0,Bad,0.6881224911088928
693,France,Female,35,5.0,124151.09,1,1,0,88705.14,1,Fair,1.3995929660896764
663,Germany,Female,36,6.0,77253.5,1,0,0,35817.97,1,Fair,2.156836358956133
742,Germany,Female,21,1.0,114292.48,1,1,0,31520.4,0,Good,3.625984441821804
710,Germany,Male,43,2.0,140080.32,3,1,1,157908.19,1,Fair,0.8870997761420735
710,Spain,Female,27,2.0,135277.96,1,1,0,142200.15,0,Fair,0.9513207967783437
720,Germany,Male,60,9.0,115920.62,2,0,0,157552.08,1,Good,0.7357606449879939
684,Spain,Male,41,2.0,119782.72,2,0,0,120284.67,0,Fair,0.995826982773449
742,Germany,Female,36,2.0,129748.54,2,0,0,47271.61,1,Good,2.7447455248509622
717,France,Male,31,4.0,129722.57,1,0,0,41176.6,0,Fair,3.1503953701859797
767,France,Male,36,3.0,139180.2,1,0,0,123880.19,0,Good,1.1235065106051259
636,Germany,Male,49,6.0,113599.74,2,1,0,158887.09,1,Bad,0.7149714932786547
648,France,Male,33,7.0,134944.0,1,1,1,117036.38,0,Bad,1.1530090045505508
622,Germany,Female,58,7.0,116922.25,1,1,0,120415.61,1,Bad,0.9709891433510988
679,Spain,Female,35,8.0,119182.73,1,0,0,121210.09,0,Fair,0.9832739997140502
774,France,Female,28,1.0,71264.02,2,0,1,68759.57,0,Good,1.0364232935139064
747,Germany,Male,58,7.0,116313.57,1,1,1,190696.35,1,Good,0.6099412495309953
792,Spain,Male,36,5.0,92140.15,1,0,1,67468.67,0,Good,1.3656731339153416
714,Germany,Male,42,2.0,177640.09,1,0,1,47166.55,0,Fair,3.766230305163299
704,Spain,Male,48,8.0,167997.6,1,1,1,173498.45,0,Fair,0.9682945294323955
698,France,Male,36,2.0,82275.35,2,1,1,93249.26,0,Fair,0.8823163851380699
850,Germany,Female,48,6.0,111962.99,1,1,0,111755.8,0,Good,1.0018539529939385
743,Germany,Female,34,1.0,131736.88,1,1,1,108543.21,0,Good,1.2136814453893523
761,Germany,Male,36,8.0,108239.11,2,0,0,99444.02,0,Good,1.0884426232970066
702,France,Female,46,9.0,98444.19,1,0,1,109563.28,0,Fair,0.8985144475411836
488,Germany,Male,32,3.0,114540.38,1,1,0,92568.07,0,Bad,1.2373638123815263
601,Germany,Female,42,9.0,133636.16,1,0,1,103315.74,0,Bad,1.293473385565452
671,Germany,Female,44,0.0,84745.03,2,0,1,34673.98,0,Fair,2.444052571986256
614,Germany,Female,31,7.0,120599.38,2,1,1,46163.44,0,Bad,2.6124435267389083
850,France,Male,39,4.0,127771.35,2,0,1,151738.54,0,Good,0.8420494226450314
598,Germany,Male,53,10.0,167772.96,1,1,1,136886.86,0,Bad,1.2256323214660634
657,France,Female,37,6.0,95845.6,1,1,0,122218.23,0,Fair,0.784216888102536
421,Germany,Male,28,8.0,122384.22,3,1,1,89017.38,1,Bad,1.374835116468267
745,France,Male,25,5.0,157993.15,2,1,0,146041.45,0,Good,1.0818377248377087
580,Germany,Female,42,2.0,123331.36,1,0,0,103516.08,1,Bad,1.1914222408731088
497,Spain,Male,27,9.0,75263.16,1,1,1,164825.04,0,Bad,0.45662455170646404
720,France,Female,43,6.0,137824.03,2,1,0,172557.77,0,Good,0.7987123964339595
659,Germany,Male,36,4.0,132578.92,2,1,0,84320.94,0,Fair,1.572313117002728
841,France,Female,36,5.0,156021.31,1,0,0,122662.98,0,Good,1.2719510809210735
630,Germany,Female,31,2.0,112373.49,2,1,1,131167.98,0,Bad,0.8567143444612015
732,Germany,Female,29,1.0,154333.82,1,1,1,138527.56,0,Good,1.1141019158931262
634,Germany,Male,37,3.0,111432.77,2,1,1,167032.49,0,Bad,0.667132304619299
686,Germany,Female,56,5.0,111642.08,1,1,1,80553.87,0,Fair,1.3859306821633772
507,France,Male,36,4.0,83543.37,1,0,0,140134.43,0,Bad,0.5961659101193048
732,Germany,Male,50,6.0,145338.76,1,0,0,91936.1,1,Good,1.5808671457675494
818,France,Female,31,1.0,186796.37,1,0,0,178252.63,0,Good,1.0479305130028096
660,Germany,Male,35,8.0,58641.43,1,0,1,198674.08,0,Fair,0.29516396904920866
640,France,Male,44,3.0,137148.68,1,1,0,92381.01,0,Bad,1.4845981874413368
505,France,Male,49,7.0,80001.23,1,0,0,135180.11,0,Bad,0.5918121386348923
714,Germany,Male,21,6.0,86402.52,2,0,0,27330.59,0,Fair,3.161385099992353
611,Spain,Male,51,1.0,122874.74,1,1,1,149648.45,0,Bad,0.8210892929395527
705,France,Male,25,0.0,97544.29,1,0,1,59887.15,0,Fair,1.6288016711431417
646,Germany,Male,46,1.0,170826.55,2,1,0,45041.32,0,Bad,3.7926630480634222
667,Germany,Female,48,1.0,97133.92,2,0,0,113316.77,1,Fair,0.8571892756914974
511,Germany,Female,41,8.0,153895.65,1,1,1,39087.42,0,Bad,3.9372168846140267
567,Germany,Female,49,5.0,134956.02,1,1,0,93953.84,1,Bad,1.4364077082959035
741,Spain,Male,39,7.0,143637.58,2,0,1,174227.66,0,Good,0.8244246636842851
456,Spain,Male,32,9.0,147506.25,1,1,1,135399.21,0,Bad,1.0894173607069053
667,France,Male,43,8.0,190227.46,1,1,0,97508.04,1,Fair,1.9508899984042343
548,France,Female,32,2.0,172448.77,1,1,0,188083.77,1,Bad,0.9168721469162384
725,France,Male,41,7.0,113980.21,1,1,1,116704.25,0,Good,0.9766586049779679
678,Germany,Female,25,10.0,76968.12,2,0,1,131501.72,0,Fair,0.5853012416871809
545,France,Male,38,1.0,88293.13,2,1,1,24302.95,0,Bad,3.633021094147007
636,France,Female,48,1.0,170833.46,1,1,0,110510.28,1,Bad,1.5458603489195755
603,Germany,Male,44,6.0,108122.39,2,1,0,108488.33,1,Bad,0.9966269183054066
501,France,Female,39,9.0,117301.66,1,0,0,182025.95,0,Bad,0.644422732033537
502,Germany,Female,32,1.0,173340.83,1,0,1,122763.95,0,Bad,1.411984788694075
574,France,Female,33,3.0,134348.57,1,1,0,63163.99,0,Bad,2.126980420331268
518,France,Female,45,9.0,105525.65,2,1,1,73418.29,0,Bad,1.4373209999851535
565,France,Male,36,6.0,106192.1,1,1,0,149575.59,0,Bad,0.7099560830747852
643,France,Female,45,4.0,45144.43,1,1,0,60917.24,1,Bad,0.7410780593474031
788,Spain,Male,37,8.0,141541.25,1,0,0,66013.27,0,Good,2.1441332931999884
728,Germany,Female,35,8.0,125884.95,2,1,0,54359.02,1,Good,2.315806098049597
728,Germany,Male,32,5.0,61825.5,1,1,1,156124.93,0,Good,0.3960001775501197
523,France,Female,40,2.0,102967.41,1,1,0,128702.1,1,Bad,0.8000445214180655
727,Germany,Male,40,1.0,93051.64,2,1,0,71865.31,1,Good,1.2948060754208115
643,France,Male,36,7.0,161064.64,2,0,1,84294.82,0,Bad,1.9107299831709708
645,France,Female,48,7.0,90612.34,1,1,1,149139.13,0,Bad,0.6075691872414704
568,France,Male,28,5.0,145105.64,2,1,0,185489.11,0,Bad,0.7822865719717994
685,France,Male,33,6.0,174912.72,1,1,1,43932.54,0,Fair,3.9813932907134437
516,France,Female,46,1.0,104947.72,1,1,0,115789.25,1,Bad,0.906368423666273
685,Spain,Male,31,10.0,135213.71,1,1,1,125777.28,0,Fair,1.0750249170597423
604,France,Male,36,6.0,116229.85,2,1,1,79633.38,0,Bad,1.4595619324459166
648,Spain,Female,53,6.0,111201.41,1,1,1,121542.29,0,Bad,0.9149194901626422
756,Germany,Male,27,1.0,131899.0,1,1,0,93302.29,0,Good,1.413673769421951
569,France,Male,35,10.0,124525.52,1,1,1,193793.78,0,Bad,0.6425671659843778
646,France,Female,45,3.0,47134.75,1,1,1,57236.44,0,Bad,0.8235094635515416
785,France,Female,34,9.0,70302.48,1,1,1,68600.36,0,Good,1.0248121146886109
639,Germany,Male,38,5.0,130170.82,1,1,1,149599.62,0,Bad,0.8701280123572507
520,Germany,Male,61,8.0,133802.29,2,1,1,90304.01,0,Bad,1.4816871365955955
764,France,Female,24,7.0,106234.02,1,0,0,115676.38,0,Good,0.918372618506907
661,Spain,Male,39,6.0,132628.98,1,0,0,38812.67,0,Fair,3.4171568201826883
564,Germany,Male,41,9.0,103522.75,2,1,1,34338.21,0,Bad,3.014797509829429
775,France,Male,52,8.0,109922.61,1,1,1,96823.32,1,Good,1.135290651053899
850,Germany,Female,44,5.0,128605.32,1,0,1,171096.2,0,Good,0.7516550338347666
724,France,Female,37,10.0,68598.56,1,1,0,157862.82,0,Good,0.43454538567092615
710,Spain,Male,35,1.0,106518.52,1,1,1,127951.81,0,Fair,0.8324893567351647
675,Germany,Female,29,8.0,121326.42,1,1,0,133457.52,0,Fair,0.909101412943984
745,France,Male,36,8.0,67226.37,1,1,0,130789.6,0,Good,0.5140039422094722
697,Spain,Female,25,5.0,82931.85,2,1,1,128373.88,0,Fair,0.6460180996321059
684,France,Female,48,3.0,73309.38,1,0,0,21228.34,1,Fair,3.4533731794384304
635,France,Female,48,8.0,130796.33,2,1,1,43250.3,0,Bad,3.0241716242430687
694,Spain,Male,39,0.0,107042.74,1,1,1,102284.2,0,Fair,1.0465227278504403
665,Spain,Female,42,2.0,156371.61,2,0,1,156774.94,1,Fair,0.9974273311793325
706,France,Female,44,4.0,129605.99,1,0,0,69865.49,0,Fair,1.855078809294832
850,Germany,Female,31,1.0,108822.4,1,1,1,132173.31,0,Good,0.8233311248693098
685,Spain,Male,35,4.0,137948.51,1,1,0,113639.64,0,Fair,1.2139118884924311
642,Spain,Male,32,7.0,100433.8,1,1,1,39768.59,0,Bad,2.525455390799624
683,Germany,Female,43,4.0,115888.04,1,1,1,117349.19,1,Fair,0.9875486997396402
663,France,Female,42,5.0,124626.07,1,1,1,78004.5,0,Fair,1.5976779544769855
563,France,Female,34,6.0,139810.34,1,1,1,152417.79,0,Bad,0.9172836058048078
544,France,Male,37,3.0,84496.71,1,0,0,79972.09,0,Bad,1.0565774884712906
638,France,Female,48,10.0,138333.03,1,1,1,47679.14,0,Bad,2.9013323226887064
635,Germany,Male,43,5.0,78992.75,2,0,0,153265.31,0,Bad,0.5153987552695388
750,Spain,Female,38,7.0,97257.41,2,0,1,179883.04,0,Good,0.5406702599644747
730,France,Male,34,5.0,122453.37,2,1,0,138882.98,0,Good,0.8817017751203207
586,France,Female,43,8.0,132558.26,1,1,0,67046.83,1,Bad,1.977099588451833
652,France,Female,48,8.0,133297.24,1,1,0,77764.37,0,Fair,1.7141171464515175
594,France,Male,27,0.0,197041.8,1,0,0,151912.49,0,Bad,1.2970743880243158
749,Germany,Female,44,0.0,71497.79,2,0,0,151083.8,0,Good,0.4732326695515998
614,Germany,Female,35,6.0,128100.28,1,0,0,69454.24,1,Bad,1.84438387058875
551,Germany,Male,31,9.0,82293.82,2,1,1,91565.25,0,Bad,0.8987451025361697
566,France,Male,36,1.0,142120.91,1,1,0,79616.37,0,Bad,1.7850714620623875
569,Spain,Male,34,0.0,151839.26,1,1,0,102299.81,1,Bad,1.4842574976434464
659,Spain,Male,31,7.0,149620.88,2,1,1,104533.51,0,Fair,1.431319774874105
722,France,Female,49,3.0,168197.66,1,1,0,140765.57,1,Good,1.1948778383805074
655,France,Male,37,5.0,93147.0,2,1,0,66214.13,0,Fair,1.406754117285842
615,France,Female,35,2.0,97440.02,2,1,1,139816.1,0,Bad,0.6969155912659558
752,Germany,Female,42,3.0,65046.08,2,0,1,140139.28,0,Good,0.46415309112477243
661,Spain,Female,28,7.0,95357.49,1,0,0,102297.15,0,Fair,0.9321617464416165
838,Spain,Male,43,9.0,123105.88,2,1,0,145765.83,0,Good,0.8445455289487256
759,France,Female,38,1.0,104091.29,1,0,0,91561.91,0,Good,1.1368405268085822
725,Germany,Male,39,1.0,50880.98,2,1,1,184023.54,0,Good,0.27649169231284215
646,France,Female,42,3.0,175159.9,2,0,0,67124.48,1,Bad,2.609478687954082
601,Germany,Female,26,7.0,105514.69,2,1,0,50070.59,0,Bad,2.10731868747702
521,Germany,Male,52,5.0,116497.31,3,0,0,53793.1,1,Bad,2.165655260618927
564,France,Male,42,7.0,99824.45,1,1,1,36721.4,0,Bad,2.718427129684598
719,Spain,Male,35,3.0,122964.88,1,1,1,138231.7,0,Good,0.8895563029319613
676,France,Female,37,5.0,89634.69,1,1,1,169583.18,1,Fair,0.5285588464610701
541,Germany,Male,40,7.0,95710.11,2,1,0,49063.42,0,Bad,1.950742732569397
778,Germany,Male,41,7.0,139706.31,1,1,0,63337.19,0,Good,2.2057547864059015
850,Germany,Female,45,5.0,103909.86,1,1,0,60083.11,1,Good,1.7294354436712747
625,France,Male,49,6.0,173434.9,1,1,0,165580.93,1,Bad,1.047432817293634
485,Spain,Male,32,6.0,102238.01,2,1,1,194010.12,0,Bad,0.526972562049856
547,France,Female,48,1.0,179380.74,2,0,1,69263.1,0,Bad,2.5898456754029198
718,France,Female,25,4.0,108691.95,1,1,0,63030.97,0,Fair,1.724421343983759
737,Germany,Male,35,0.0,133377.8,1,0,1,64050.19,0,Good,2.0823950717398336
730,France,Male,39,1.0,116537.6,1,0,0,145679.6,0,Good,0.7999582645751361
645,France,Male,29,1.0,130131.08,2,0,1,196474.35,0,Bad,0.6623311388993016
521,France,Male,30,2.0,107316.09,1,1,0,64299.82,0,Bad,1.6689951853675484
523,France,Male,30,1.0,83181.29,1,1,1,138176.78,0,Bad,0.6019918107803641
630,Spain,Female,39,7.0,135483.17,1,1,0,140881.2,1,Bad,0.9616838158675537
670,France,Female,38,4.0,119624.54,2,1,1,110472.12,0,Fair,1.0828482335633642
588,Spain,Male,34,6.0,121132.26,2,1,0,86460.28,0,Bad,1.4010162816960574
812,Germany,Male,25,5.0,54817.55,1,1,0,131660.31,0,Good,0.41635592381637265
631,Germany,Male,40,3.0,107949.45,1,1,0,52449.62,1,Bad,2.058155044783928
625,Spain,Female,49,2.0,80816.45,1,1,1,20018.79,0,Bad,4.0370297105869035
607,Germany,Male,38,3.0,98205.77,1,1,0,176318.27,0,Bad,0.5569801132917196
600,Spain,Female,50,6.0,94684.27,1,1,1,50488.91,0,Bad,1.8753478734240845
581,France,Female,47,1.0,122949.14,1,0,0,180251.68,1,Bad,0.6820970545184378
640,Germany,Male,33,8.0,81677.22,2,0,0,34925.56,0,Bad,2.3386087438540715
850,France,Male,38,7.0,80293.98,1,0,0,126555.74,0,Good,0.6344554581246176
490,Spain,Female,48,8.0,155413.06,1,1,0,187921.3,0,Bad,0.8270114138205727
613,Germany,Male,38,9.0,67111.65,1,1,0,78566.64,1,Bad,0.8542003323548009
812,France,Male,34,5.0,103818.43,1,1,1,166038.27,0,Good,0.6252680782568982
512,France,Male,36,4.0,152169.12,2,0,0,38629.3,1,Bad,3.9392150517871145
844,France,Male,40,7.0,113348.14,1,1,0,31904.31,1,Good,3.5527532173552725
686,Germany,Female,47,5.0,170935.94,1,1,0,173179.79,1,Fair,0.9870432340863792
695,Germany,Male,52,8.0,103023.26,1,1,1,22485.64,0,Fair,4.5817357211091165
535,France,Female,31,7.0,111855.04,2,1,1,36278.89,0,Bad,3.083199072518481
743,Germany,Female,32,6.0,140348.56,2,1,1,163254.39,0,Good,0.8596924101091553
664,France,Male,32,10.0,107209.73,1,1,1,112340.2,0,Fair,0.9543309518765322
688,Spain,Male,36,0.0,89772.3,1,1,0,177383.68,1,Fair,0.5060910902288193
712,France,Male,36,2.0,100749.5,3,0,0,70758.37,1,Fair,1.4238527540982078
628,France,Female,51,3.0,123981.31,2,1,1,40546.15,0,Bad,3.057782551487626
539,Germany,Female,34,4.0,91622.42,1,1,1,136603.42,0,Bad,0.6707183465831236
732,France,Male,36,7.0,126195.81,1,1,1,133172.48,0,Good,0.9476117738439652
715,France,Male,41,4.0,94267.9,1,0,1,152821.12,1,Fair,0.6168512572084277
756,Germany,Female,39,3.0,100717.85,3,1,1,73406.04,1,Good,1.3720648873035517
790,France,Female,26,4.0,141581.71,2,0,0,98309.27,0,Good,1.4401664258111162
850,France,Female,39,2.0,148586.64,1,1,1,176791.27,0,Good,0.8404636722163941
512,Germany,Female,32,2.0,123403.85,2,1,0,80120.19,0,Bad,1.5402341157703197
514,France,Female,46,3.0,106511.85,1,1,0,55072.32,0,Bad,1.934036009378214
420,Germany,Female,34,1.0,135549.9,1,0,0,149471.13,1,Bad,0.9068634190428613
679,Germany,Male,38,7.0,110555.37,2,1,0,46522.68,0,Fair,2.3763757805870167
713,France,Female,52,0.0,185891.54,1,1,1,46369.57,1,Fair,4.008912310379415
833,Germany,Male,59,1.0,130854.59,1,1,1,30722.52,1,Good,4.2592401274374625
690,France,Female,42,3.0,92578.14,2,0,0,70810.6,0,Fair,1.307405106015201
731,Germany,Female,21,8.0,132312.06,1,1,0,106663.46,1,Good,1.2404628539145457
608,France,Female,62,8.0,144976.5,1,0,0,175836.03,1,Bad,0.8244982555622986
479,Spain,Male,48,5.0,87070.23,1,0,1,85646.41,0,Bad,1.0166243979169705
731,France,Female,47,1.0,115414.19,3,0,0,191734.67,1,Good,0.6019474203596042
617,Spain,Male,61,7.0,91070.43,1,1,1,101839.77,0,Bad,0.8942521178121278
848,Germany,Male,31,4.0,90018.45,2,1,0,193132.98,0,Good,0.46609569220130087
698,Germany,Male,56,1.0,112414.81,2,0,0,93982.02,1,Fair,1.1961310259132545
779,Germany,Male,33,1.0,158456.76,1,1,1,197000.92,1,Good,0.8043452791997113
612,Germany,Female,58,1.0,149641.53,1,1,1,115161.28,0,Bad,1.2994083601710575
